20160155335	0
20160171482	7
20160379221	7
20170011401	8
20170075740	7
20170091764	8
20170116600	8
20170132610	7
20170183015	7
20170206527	1
20170228738	7
20030187790	8
20040030647	8
20040050928	8
20050015332	8
20050044039	8
20060064372	8
20060143124	8
20070045407	8
20070063024	8
20080270246	8
20090043663	8
20090125426	8
20090157518	8
20090157519	8
20090164330	8
20090171794	8
20090171852	1
20090216638	8
20090287564	8
20090298427	8
20090299865	8
20100121767	8
20100169214	8
20100299195	8
20110078082	8
20110125619	8
20110127324	8
20110131133	8
20110191177	8
20120095917	1
20120185316	5
20120197761	5
20130036055	8
20130191277	5
20130204727	0
20130246274	8
20130304643	8
20130339116	8
20140081862	1
20140351040	8
20140351132	8
20150332237	8
20150371233	8
20160335653	8
20160364795	8
20170032348	8
20170200158	8
