Attr 4,Attr 4_ClampedValues,Attr 4_ClampedNormalizedValues,Attr 5,Attr 5_ClampedValues,Attr 5_ClampedNormalizedValues,Attr 6,Attr 6_ClampedValues,Attr 6_ClampedNormalizedValues,Attr 7,Attr 7_ClampedValues,Attr 7_ClampedNormalizedValues,Attr 8,Attr 8_ClampedValues,Attr 8_ClampedNormalizedValues,Attr 9,Attr 9_ClampedValues,Attr 9_ClampedNormalizedValues,Attr 10,Attr 10_ClampedValues,Attr 10_ClampedNormalizedValues,Attr 11,Attr 11_ClampedValues,Attr 11_ClampedNormalizedValues,Attr 12,Attr 12_ClampedValues,Attr 12_ClampedNormalizedValues
-1.075120726,-1.075120726,0.4173976014768911,7.511973003,7.511973003,0.8801336030975445,8.831605616000001,8.831605616000001,0.8837878111204897,-0.096314681,-0.096314681,0.5087259225821245,0.194999216,0.194999216,0.5761978691371391,0.687864787,0.687864787,0.8372826384210021,0.8509991140000001,0.8509991140000001,0.9236994843789303,-0.066865016,-0.066865016,0.4374810128213305,-111.3026753,-111.3026753,0.4615057002588859
0.906204149,0.906204149,0.79648456426315,-1.894549391,-1.894549391,0.058151870844581594,2.994983801,2.994983801,0.331596876757118,-0.170545378,-0.170545378,0.49371748163456736,-0.416926432,-0.416926432,0.25204362500358335,0.194999216,0.194999216,0.5761978691371391,0.973592846,0.973592846,0.988640835769993,0.489822965,0.489822965,0.7323743095626534,197.34572340000003,197.34572340000003,0.581523564523631
0.08690881800000001,0.08690881800000001,0.6397287577961501,4.553879908,4.553879908,0.6216429107302386,1.414444459,1.414444459,0.18206526005821283,-0.358389387,-0.358389387,0.4557379687057195,-0.749569405,-0.749569405,0.07583327684842023,-0.416926432,-0.416926432,0.25204362500358335,0.687864787,0.687864787,0.8372826384210021,0.8509991140000001,0.8509991140000001,0.9236994843789303,-493.2450742,-493.2450742,0.3129874795870631
-0.968601313,-0.968601313,0.43777796476887526,7.715956175,7.715956175,0.8979585158599872,8.832363134,8.832363134,0.883859478359772,-0.642060538,-0.642060538,0.3983835063286646,-0.856340551,-0.856340551,0.019273594736675337,-0.749569405,-0.749569405,0.07583327684842023,0.194999216,0.194999216,0.5761978691371391,0.973592846,0.973592846,0.988640835769993,610.9804528,610.9804528,0.7423653411776104
-1.32999135,-1.32999135,0.36863319540966366,7.65629408,7.65629408,0.8927449895275329,9.193769185,9.193769185,0.9180513707440598,-0.44611396,-0.44611396,0.43800124890204895,-0.525517883,-0.525517883,0.19451967608377757,-0.856340551,-0.856340551,0.019273594736675337,-0.416926432,-0.416926432,0.25204362500358335,0.687864787,0.687864787,0.8372826384210021,327.4036209,327.4036209,0.6320965503368023
-2.35120268,-2.35120268,0.17324479326656944,5.497054519,5.497054519,0.7040614994598318,0.8379151840000001,0.8379151840000001,0.12752099641722736,-1.650177436,-1.650177436,0.19455593170859226,-0.064926871,-0.064926871,0.43850770279510365,-0.525517883,-0.525517883,0.19451967608377757,-0.749569405,-0.749569405,0.07583327684842023,0.194999216,0.194999216,0.5761978691371391,263.3534917,263.3534917,0.6071906712042923
1.296389258,1.296389258,0.8711386958301578,4.18014155,4.18014155,0.588984071464181,1.961880857,1.961880857,0.23385710570071458,0.55952629,0.55952629,0.6413280788604365,0.468553394,0.468553394,0.7211072189723436,-0.064926871,-0.064926871,0.43850770279510365,-0.856340551,-0.856340551,0.019273594736675337,-0.416926432,-0.416926432,0.25204362500358335,-803.2541659,-803.2541659,0.19244051013833563
-0.116158125,-0.116158125,0.6008759519612865,-2.076977805,-2.076977805,0.04221050404918347,3.118279154,3.118279154,0.34326159966254266,1.543075251,1.543075251,0.8401883495675764,0.8999734429999999,0.8999734429999999,0.9496425652921576,0.468553394,0.468553394,0.7211072189723436,-0.525517883,-0.525517883,0.19451967608377757,-0.749569405,-0.749569405,0.07583327684842023,-200.692766,-200.692766,0.4267463824803619
-2.74031164,-2.74031164,0.09879656132817027,5.37422396,5.37422396,0.6933280454338444,0.818140476,0.818140476,0.1256501514604374,1.306844915,1.306844915,0.7924257770582872,0.917790101,0.917790101,0.9590805506517386,0.8999734429999999,0.8999734429999999,0.9496425652921576,-0.064926871,-0.064926871,0.43850770279510365,-0.856340551,-0.856340551,0.019273594736675337,-179.4455879,-179.4455879,0.4350083431707631
-0.653696073,-0.653696073,0.49802879617131146,7.671372539,7.671372539,0.8940626090822826,9.826127965,9.826127965,0.9778775504502194,0.262559359,0.262559359,0.5812853899538407,0.723575298,0.723575298,0.8561995015050414,0.917790101,0.917790101,0.9590805506517386,0.468553394,0.468553394,0.7211072189723436,-0.525517883,-0.525517883,0.19451967608377757,-1178.199205,-1178.199205,0.04664321133821275
-2.393528818,-2.393528818,0.16514653169253452,5.538833081,5.538833081,0.7077122870012192,0.554407918,0.554407918,0.10069894985100744,1.280051888,1.280051888,0.7870085901021171,0.237343404,0.237343404,0.5986287776951494,0.723575298,0.723575298,0.8561995015050414,0.8999734429999999,0.8999734429999999,0.9496425652921576,-0.064926871,-0.064926871,0.43850770279510365,-343.0104707,-343.0104707,0.3714061732419633
1.969891996,1.969891996,1.0,-1.607227419,-1.607227419,0.08325928061480037,2.5183427430000003,2.5183427430000003,0.28650283443000424,-0.442695391,-0.442695391,0.43869243722487516,-0.314161678,-0.314161678,0.3064810084754407,0.237343404,0.237343404,0.5986287776951494,0.917790101,0.917790101,0.9590805506517386,0.468553394,0.468553394,0.7211072189723436,390.8384537,390.8384537,0.656763171594887
-2.102789688,-2.102789688,0.2207736603605775,6.263421021,6.263421021,0.7710298474283025,0.37641462,0.37641462,0.08385936547354371,-0.233134198,-0.233134198,0.4810628704438994,-0.7780116420000001,-0.7780116420000001,0.060766623135937725,-0.314161678,-0.314161678,0.3064810084754407,0.723575298,0.723575298,0.8561995015050414,0.8999734429999999,0.8999734429999999,0.9496425652921576,21.5399382,21.5399382,0.5131615222970677
-1.159112446,-1.159112446,0.401327462533123,8.225875026,8.225875026,0.942517382877704,8.650481637,8.650481637,0.8666520393727664,-0.511410761,-0.511410761,0.42479912065215675,-0.864866001,-0.864866001,0.014757423842906126,-0.7780116420000001,-0.7780116420000001,0.060766623135937725,0.237343404,0.237343404,0.5986287776951494,0.917790101,0.917790101,0.9590805506517386,-434.4623326,-434.4623326,0.3358451361703252
-2.213781064,-2.213781064,0.19953767621975982,6.262644768,6.262644768,0.7709620151563021,0.289897823,0.289897823,0.07567418704536828,0.333174796,0.333174796,0.5955628743239584,-0.6459189329999999,-0.6459189329999999,0.13073985008171984,-0.864866001,-0.864866001,0.014757423842906126,-0.314161678,-0.314161678,0.3064810084754407,0.723575298,0.723575298,0.8561995015050414,786.8382792,786.8382792,0.810747619613738
-2.433662703,-2.433662703,0.15746771396736814,6.177565526,6.177565526,0.7635274309615592,0.533662194,0.533662194,0.09873623904281975,0.419211302,0.419211302,0.612958289857173,-0.07897035,-0.07897035,0.43106847658334263,-0.6459189329999999,-0.6459189329999999,0.13073985008171984,-0.7780116420000001,-0.7780116420000001,0.060766623135937725,0.237343404,0.237343404,0.5986287776951494,-907.7411319,-907.7411319,0.15181077560661055
0.458235369,0.458235369,0.7107746807523674,-0.598584078,-0.598584078,0.17139880401501395,2.96471861,2.96471861,0.32873354851234016,1.169145818,1.169145818,0.7645848857642658,0.421955944,0.421955944,0.6964232377849737,-0.07897035,-0.07897035,0.43106847658334263,-0.864866001,-0.864866001,0.014757423842906126,-0.314161678,-0.314161678,0.3064810084754407,-1152.183908,-1152.183908,0.05675925404993226
-1.438325817,-1.438325817,0.34790555776765497,8.344641515,8.344641515,0.9528957012692162,8.594802703,8.594802703,0.861384368524057,0.680617661,0.680617661,0.6658111130277196,0.788469506,0.788469506,0.8905757905389107,0.421955944,0.421955944,0.6964232377849737,-0.6459189329999999,-0.6459189329999999,0.13073985008171984,-0.7780116420000001,-0.7780116420000001,0.060766623135937725,-514.5879258,-514.5879258,0.30468831627651194
-1.236037142,-1.236037142,0.38660945755683346,7.820706603,7.820706603,0.9071120515297264,9.78116111,9.78116111,0.9736233276369443,1.094949399,1.094949399,0.7495833753637678,0.896371881,0.896371881,0.9477347165010082,0.788469506,0.788469506,0.8905757905389107,-0.07897035,-0.07897035,0.43106847658334263,-0.864866001,-0.864866001,0.014757423842906126,174.652739,174.652739,0.5726994023606242
-2.029149751,-2.029149751,0.2348631922739653,5.275886667,5.275886667,0.6847349166387897,0.274100199,0.274100199,0.0741796059274239,1.068187972,1.068187972,0.7441725774993498,0.74878414,0.74878414,0.8695533348517885,0.896371881,0.896371881,0.9477347165010082,0.421955944,0.421955944,0.6964232377849737,-0.6459189329999999,-0.6459189329999999,0.13073985008171984,-5.057284763999999,-5.057284763999999,0.5028191977978721
1.08656252,1.08656252,0.8309925381639305,-1.154740615,-1.154740615,0.12279949233116946,2.8477557,2.8477557,0.31766792517646214,0.322907671,0.322907671,0.5934870007906183,0.239065016,0.239065016,0.5995407640424699,0.74878414,0.74878414,0.8695533348517885,0.788469506,0.788469506,0.8905757905389107,-0.07897035,-0.07897035,0.43106847658334263,-457.59062810000006,-457.59062810000006,0.32685170337856156
-1.560847329,-1.560847329,0.32446351227268777,6.615205167,6.615205167,0.8017702347464309,1.073874615,1.073874615,0.14984463889495048,0.091961359,0.091961359,0.5467927863242217,-0.337733908,-0.337733908,0.2939941345828917,0.239065016,0.239065016,0.5995407640424699,0.896371881,0.896371881,0.9477347165010082,0.421955944,0.421955944,0.6964232377849737,108.94189640000002,108.94189640000002,0.5471477551753287
-2.8870820310000003,-2.8870820310000003,0.0707149769029296,5.053029337,5.053029337,0.6652607000807645,0.69621003,0.69621003,0.11411455963383513,-0.361249211,-0.361249211,0.45515975104969497,-0.6704878710000001,-0.6704878710000001,0.11772499189987379,-0.337733908,-0.337733908,0.2939941345828917,0.74878414,0.74878414,0.8695533348517885,0.788469506,0.788469506,0.8905757905389107,93.17651306,93.17651306,0.5410173892127924
1.407549,1.407549,0.8924068934440822,3.2801134610000005,3.2801134610000005,0.5103358084095548,2.527818962,2.527818962,0.2873993602611612,-1.3802415680000002,-1.3802415680000002,0.24913330600571865,-0.8363833420000001,-0.8363833420000001,0.029845490226844962,-0.6704878710000001,-0.6704878710000001,0.11772499189987379,0.239065016,0.239065016,0.5995407640424699,0.896371881,0.896371881,0.9477347165010082,1030.09148,1030.09148,0.9053365750677266
0.502717822,0.502717822,0.7192855101563804,3.240118432,3.240118432,0.5068408735290619,2.297795331,2.297795331,0.2656372917644301,-0.459418203,-0.459418203,0.43531131126859995,-0.681395564,-0.681395564,0.11194687981842716,-0.8363833420000001,-0.8363833420000001,0.029845490226844962,-0.337733908,-0.337733908,0.2939941345828917,0.74878414,0.74878414,0.8695533348517885,-760.9645542999998,-760.9645542999998,0.2088848166249243
1.025436393,1.025436393,0.8192972739880758,-1.582015699,-1.582015699,0.08546238739652615,2.535023272,2.535023272,0.28808094539661055,0.012924316000000002,0.012924316000000002,0.5308125673518062,-0.153509734,-0.153509734,0.3915828662683115,-0.681395564,-0.681395564,0.11194687981842716,-0.6704878710000001,-0.6704878710000001,0.11772499189987379,0.239065016,0.239065016,0.5995407640424699,157.3312684,157.3312684,0.5659639521976145
-0.68230612,-0.68230612,0.49255483480371787,7.898050518,7.898050518,0.9138706901177213,9.186717619,9.186717619,0.9173842364081913,-0.361275156,-0.361275156,0.4551545053223056,0.376085158,0.376085158,0.6721241909771789,-0.153509734,-0.153509734,0.3915828662683115,-0.8363833420000001,-0.8363833420000001,0.029845490226844962,-0.337733908,-0.337733908,0.2939941345828917,1000.99076,1000.99076,0.8940207662779291
-0.596455757,-0.596455757,0.5089805879825184,7.524568799,7.524568799,0.8812342770534997,9.153253779,9.153253779,0.9142182904787332,0.366319345,0.366319345,0.6022642529517236,0.812900657,0.812900657,0.903517659067549,0.376085158,0.376085158,0.6721241909771789,-0.681395564,-0.681395564,0.11194687981842716,-0.6704878710000001,-0.6704878710000001,0.11772499189987379,-158.4966325,-158.4966325,0.4431543400276241
-1.043168765,-1.043168765,0.42351097137568416,7.862899707,7.862899707,0.9107990635052863,9.16434477,9.16434477,0.9152675866088278,1.338114954,1.338114954,0.7987481551677007,0.959203079,0.959203079,0.9810181710551076,0.812900657,0.812900657,0.903517659067549,-0.153509734,-0.153509734,0.3915828662683115,-0.8363833420000001,-0.8363833420000001,0.029845490226844962,-266.63213219999994,-266.63213219999994,0.4011058739417543
-2.012004345,-2.012004345,0.2381436234482205,5.47974892,5.47974892,0.7025492629873211,0.831653064,0.831653064,0.12692854996386815,0.852782721,0.852782721,0.7006205549523,0.793718719,0.793718719,0.8933564464533545,0.959203079,0.959203079,0.9810181710551076,0.376085158,0.376085158,0.6721241909771789,-0.681395564,-0.681395564,0.11194687981842716,392.0139357,392.0139357,0.6572202575208657
-0.956683828,-0.956683828,0.44005813762175017,6.803839718,6.803839718,0.8182539200553227,8.898251456,8.898251456,0.8900930386694894,0.204446345,0.204446345,0.5695357260795603,0.34267033700000005,0.34267033700000005,0.654423419519871,0.793718719,0.793718719,0.8933564464533545,0.812900657,0.812900657,0.903517659067549,-0.153509734,-0.153509734,0.3915828662683115,411.6880319,411.6880319,0.6648705256486398
0.525539755,0.525539755,0.7236520314548534,4.011516226,4.011516226,0.5742488770833492,1.901315598,1.901315598,0.22812714956903235,-0.3040454,-0.3040454,0.46672558639903455,-0.206082117,-0.206082117,0.36373379485030033,0.34267033700000005,0.34267033700000005,0.654423419519871,0.959203079,0.959203079,0.9810181710551076,0.376085158,0.376085158,0.6721241909771789,-112.2749131,-112.2749131,0.4611276457968996
1.423076594,1.423076594,0.8953777885875847,3.777424363,3.777424363,0.5537929394907486,1.87063368,1.87063368,0.22522439562925523,-0.974049273,-0.974049273,0.33125988327415257,-0.647046246,-0.647046246,0.13014268064681983,-0.206082117,-0.206082117,0.36373379485030033,0.793718719,0.793718719,0.8933564464533545,0.812900657,0.812900657,0.903517659067549,-91.10745357,-91.10745357,0.46935860793829176
-1.162159588,-1.162159588,0.40074445273976017,7.432913807,7.432913807,0.8732250759972362,9.200093218,9.200093218,0.918649674660589,-0.719688311,-0.719688311,0.3826882226516048,-0.837513478,-0.837513478,0.029246825369365292,-0.647046246,-0.647046246,0.13014268064681983,0.34267033700000005,0.34267033700000005,0.654423419519871,0.959203079,0.959203079,0.9810181710551076,-308.7606289,-308.7606289,0.3847242169498032
1.028448698,1.028448698,0.8198736184169196,-1.394889967,-1.394889967,0.10181422571634716,3.808259994,3.808259994,0.408539285421325,-1.77920773,-1.77920773,0.16846775490021698,-0.7143938790000001,-0.7143938790000001,0.09446674331578786,-0.837513478,-0.837513478,0.029246825369365292,-0.206082117,-0.206082117,0.36373379485030033,0.793718719,0.793718719,0.8933564464533545,112.9926663,112.9926663,0.5487228961903917
-2.038652175,-2.038652175,0.2330450931329714,5.69720674,5.69720674,0.7215516475125063,0.606208025,0.606208025,0.10559965275605812,0.3904098070000001,0.3904098070000001,0.6071350178904709,-0.25429803300000003,-0.25429803300000003,0.33819246665582164,-0.7143938790000001,-0.7143938790000001,0.09446674331578786,-0.647046246,-0.647046246,0.13014268064681983,0.34267033700000005,0.34267033700000005,0.654423419519871,-288.5796786,-288.5796786,0.39257157518668545
-2.2748453630000003,-2.2748453630000003,0.18785424159746844,6.023896066,6.023896066,0.7500991432655932,1.319996879,1.319996879,0.17312976635969585,-0.198834117,-0.198834117,0.4879978819821169,0.30407159,0.30407159,0.6339765765101344,-0.25429803300000003,-0.25429803300000003,0.33819246665582164,-0.837513478,-0.837513478,0.029246825369365292,-0.206082117,-0.206082117,0.36373379485030033,372.6365922,372.6365922,0.6496853816174439
-2.567472485,-2.567472485,0.13186588334912014,6.223288879,6.223288879,0.7675229310336502,0.100595262,0.100595262,0.057764656267251704,0.601944176,0.601944176,0.6499044005559099,0.7936312940000001,0.7936312940000001,0.8933101349694578,0.30407159,0.30407159,0.6339765765101344,-0.7143938790000001,-0.7143938790000001,0.09446674331578786,-0.647046246,-0.647046246,0.13014268064681983,745.2932384,745.2932384,0.7945928393245516
0.995441042,0.995441042,0.8135582623541066,-0.966366081,-0.966366081,0.13926045625429057,2.753729544,2.753729544,0.30877230154657376,-0.056788453,-0.056788453,0.5167175902181926,0.99503623,0.99503623,1.0,0.7936312940000001,0.7936312940000001,0.8933101349694578,-0.25429803300000003,-0.25429803300000003,0.33819246665582164,-0.837513478,-0.837513478,0.029246825369365292,612.6194145,612.6194145,0.7430026510864718
-2.067648767,-2.067648767,0.22749717409600256,5.595733917,5.595733917,0.7126845228374679,0.4887147220000001,0.4887147220000001,0.0944838500158032,-0.058059025,-0.058059025,0.5164606977787801,0.8039895290000001,0.8039895290000001,0.8987971836786545,0.99503623,0.99503623,1.0,0.30407159,0.30407159,0.6339765765101344,-0.7143938790000001,-0.7143938790000001,0.09446674331578786,-112.9735495,-112.9735495,0.460855981181179
1.102798243,1.102798243,0.8340989196556124,-1.6574313980000002,-1.6574313980000002,0.07887224448221924,3.158965324,3.158965324,0.34711083556304734,0.979015127,0.979015127,0.7261430367244845,0.357373483,0.357373483,0.6622120899140482,0.8039895290000001,0.8039895290000001,0.8987971836786545,0.7936312940000001,0.7936312940000001,0.8933101349694578,-0.25429803300000003,-0.25429803300000003,0.33819246665582164,51.71738403,51.71738403,0.5248960156971193
0.651072883,0.651072883,0.7476702895522683,4.413593871000001,4.413593871000001,0.6093841231704795,1.6989014880000002,1.6989014880000002,0.20897716177267037,0.081529744,0.081529744,0.5446836551420754,-0.215233759,-0.215233759,0.3588859124240829,0.357373483,0.357373483,0.6622120899140482,0.99503623,0.99503623,1.0,0.30407159,0.30407159,0.6339765765101344,-171.918854,-171.918854,0.4379351120487869
1.884171928,1.884171928,0.9835991761684455,3.722041058,3.722041058,0.5489533119349972,2.073570928,2.073570928,0.24442387644918073,-1.084233067,-1.084233067,0.30898221335510545,-0.651299459,-0.651299459,0.12788963397413977,-0.215233759,-0.215233759,0.3588859124240829,0.8039895290000001,0.8039895290000001,0.8987971836786545,0.7936312940000001,0.7936312940000001,0.8933101349694578,235.6192164,235.6192164,0.5964062041458001
1.246843397,1.246843397,0.8616590843832364,4.534423653999999,4.534423653999999,0.6199427409229274,1.971948019,1.971948019,0.23480953944875715,-1.4139951780000002,-1.4139951780000002,0.24230878349784196,-0.8792098909999999,-0.8792098909999999,0.007159061466559313,-0.651299459,-0.651299459,0.12788963397413977,0.357373483,0.357373483,0.6622120899140482,0.99503623,0.99503623,1.0,64.27901308,64.27901308,0.5297806024845997
-1.237251894,-1.237251894,0.3863770390110266,8.728266571,8.728266571,0.9864184820439325,9.23126333,9.23126333,0.9215986156430692,-0.70246997,-0.70246997,0.3861695378561947,-0.717461311,-0.717461311,0.0928418382237381,-0.8792098909999999,-0.8792098909999999,0.007159061466559313,-0.215233759,-0.215233759,0.3588859124240829,0.8039895290000001,0.8039895290000001,0.8987971836786545,-368.867815,-368.867815,0.36135155040408307
